id;language;extension;author;name;path;circuit;m.Width;m.Depth;m.MaxDens;m.AvgDens;m.NoP-X;m.NoP-Y;m.NoP-Z;m.TNo-P;m.NoH;m.%SpposQ;m.NoOtherSG;m.TNoSQG;m.TNoCSQG;m.NoSWAP;m.NoCNOT;m.%QInCNOT;m.AvgCNOT;m.MaxCNOT;m.NoToff;m.%QInToff;m.AvgToff;m.MaxToff;m.NoGates;m.NoCGates;m.%SGates;m.NoOr;m.NoCOr;m.%QInOr;m.%QInCOr;m.AvgOrD;m.MaxOrD;m.NoM;m.%QM;p.initialization;p.superposition;p.oracle;p.entanglement
8de291d1-2ef3-4f9a-b24e-14586fc96646;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_examples.python.initialize.py;"[[""MEASURE""], [], [], [], [], [], [], []]";8.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.125;False;False;False;False
7d4b92eb-de94-4416-8b5a-7cd94da6c1fa;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.test.reference_circuits.py;"[[""H"", {""CONTROL"": 1}, ""X""], [""_"", ""X""]]";2.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;2.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
38ed85db-077b-4c46-a786-de51d6140686;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_instruction_alignments.py;"[[""X""]]";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
47ad84bb-8fc0-4719-bc1c-830e80088c60;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_layout_score.py;"[[{""CONTROL"": 1}, ""X""], [""X""]]";2.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
c891e1bf-9abd-4494-8a24-5740369c0e1c;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_dag_fixed_point_pass.py;"[[""H"", {""CONTROL"": 1}, ""X""], [""_"", ""X""]]";2.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;2.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
5f89dcb8-3e8c-46d0-a27f-25402b53c235;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_commutative_inverse_cancellation.py;"[[""X"", ""H"", ""X""]]";1.0;3.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;False;False
891ca486-c5b0-41e9-b117-3148fd5e7805;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.algorithms.test_phase_estimator.py;"[[""T""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
c6cd0392-62e2-4c30-b43e-07b94484944d;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.circuit.library.templates.clifford.clifford_3_1.py;"[[""S"", ""S"", ""Z""]]";1.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
57ca4002-913e-4d5f-95e7-a5df3016542e;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_vf2_layout.py;"[[""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""], [""RZ"", ""RZ"", ""RZ"", ""RZ"", ""RZ""]]";16.0;7.0;16.0;11.714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;82.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
75bfae02-7d5f-40d0-abab-0ccce53f471d;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_tensor_factor_pass.py;"[[""H"", ""H""], [""H""]]";2.0;2.0;2.0;1.5;0.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
e8aa1f26-c884-4b40-be15-4e3b5ad4bf1d;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.providers.test_backend_v2.py;"[[""H"", ""X"", ""MEASURE""], [""_""]]";2.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
e8aa1f26-c884-4b40-be15-4e3b5ad4bf1d;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.providers.test_backend_v2.py;"[[""RZ"", ""RZ"", ""X"", ""MEASURE"", ""MEASURE""], [""_"", ""_"", ""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""]]";27.0;5.0;26.0;6.2;1.0;0.0;0.0;1.0;0.0;0.0;30.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;1.0;False;False;False;False
ee014e3d-82f6-4d27-879e-87f98e71b675;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.providers.fake_provider.test_fake_backends.py;"[[""X"", ""MEASURE""]]";1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;True;False;False;False
8bc93883-85f1-47fb-8b5f-be4a75e0d37b;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_normalize_rx_angle.py;"[[""RX""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
8bc93883-85f1-47fb-8b5f-be4a75e0d37b;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_normalize_rx_angle.py;"[[""RZ"", ""RX"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
666ee9e1-cc58-4f62-8e9a-de99791497ce;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.circuit.test_gate_power.py;"[[""RZ"", ""RX""]]";1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
f483c946-5186-40de-a9ea-c6557c7724b3;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_unroll_custom_definitions.py;"[[""H""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
7f338502-b77b-4efc-b901-44a777e0045c;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.visualization.test_circuit_drawer.py;"[[""MEASURE""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
a50ba95c-8013-46b9-b6d0-1c398bdc0925;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_remove_barriers.py;"[[""X"", ""H""]]";1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;False;False
a50ba95c-8013-46b9-b6d0-1c398bdc0925;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_remove_barriers.py;"[[""MEASURE""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
a50ba95c-8013-46b9-b6d0-1c398bdc0925;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_remove_barriers.py;"[[""MEASURE""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
0c3a088c-acfc-494e-9e60-37c7c96fda16;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qite.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
3d1f518e-3322-47ef-95c9-63ba66fa1c68;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.primitives.test_utils.py;"[[""MEASURE""], [], [], []]";4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;False;False;False;False
892735fd-6d0b-4529-b0b2-614b5b0de655;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.qobj.test_qobj_identifiers.py;"[[""H"", ""MEASURE""], []]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
dfaec7db-f4c9-4384-8bf0-d7cdc7788e56;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.algorithms.test_skip_qobj_validation.py;"[[""H"", {""CONTROL"": 1}, ""X"", ""MEASURE"", ""MEASURE""], [""_"", ""X"", ""MEASURE""]]";2.0;5.0;2.0;1.2;1.0;0.0;0.0;1.0;1.0;0.5;3.0;5.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;6.0;1.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;False;False;False;False
ce20c1fd-de6f-49ca-b49b-436ee46177dc;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.circuit.library.test_qaoa_ansatz.py;"[[""Y""]]";1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
ce20c1fd-de6f-49ca-b49b-436ee46177dc;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.circuit.library.test_qaoa_ansatz.py;"[[""RX""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
2206292f-b48e-44b1-b6ca-3fc7bc42491a;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.algorithms.phase_estimators.ipe.py;"[[""H"", ""H"", ""MEASURE""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;True;False;False
ca13197a-8e5e-4d2a-839a-afafbb2931b1;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.circuit.library.templates.clifford.clifford_6_4.py;"[[""S"", ""H"", ""S"", ""H"", ""S"", ""H""]]";1.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
6811b232-e388-4450-9156-40c645925ae4;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.quantum_info.synthesis.xx_decompose.decomposer.py;"[[""H"", ""H""], []]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
6811b232-e388-4450-9156-40c645925ae4;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.quantum_info.synthesis.xx_decompose.decomposer.py;"[[""RZ"", ""RZ""], []]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
0589ad4b-cea2-4e96-9b1a-c82834f823cf;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_qiskit.circuit.library.templates.nct.template_nct_2a_1.py;"[[""X"", ""X""]]";1.0;2.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
afc2c48b-864d-4e47-bcab-2df46b62eff3;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.qpy.test_block_load_from_qpy.py;"[[""MEASURE""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
4c4051e5-78bd-4ace-ae76-a111989f3d7e;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.legacy_scheduling.test_instruction_alignments.py;"[[""X""]]";1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
886eb22b-7b33-47eb-b0ef-4ea5d17f8aee;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.circuit.test_delay.py;"[[""H""], [], []]";3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
72539733-3b71-46a2-9e65-84f67a8316f6;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_size_pass.py;"[[""H"", ""H""], [""H""]]";2.0;2.0;2.0;1.5;0.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
72539733-3b71-46a2-9e65-84f67a8316f6;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.transpiler.test_size_pass.py;"[[""H"", ""MEASURE"", ""H"", ""MEASURE""], [], [], [], [], []]";6.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.16666666666666666;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.16666666666666666;False;False;False;False
9d1f5bb9-210a-43d2-a00f-959431fe75fa;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.circuit.test_singleton.py;"[[""H""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
6fa8fb8b-7419-4732-90c8-8d3360bffcec;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qrte.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
6fa8fb8b-7419-4732-90c8-8d3360bffcec;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qrte.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1263012e-023e-4761-9853-2ab8b2088521;Python;qiskit;2lambda123;qiskit;Python_qiskit_2lambda123_qiskit_test.python.converters.test_circuit_to_dagdependency.py;"[[""H"", {""CONTROL"": 1}, ""X"", ""MEASURE""], [""_"", ""X""]]";2.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;3.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;False;False;False;False
3da6fa3b-4eec-4f82-9bc3-6e908adc6086;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.circuit.test_singleton_gate.py;"[[""H""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
54804455-bf3a-4b90-9ab5-bdadd2a0d1d6;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.algorithms.minimum_eigensolvers.test_sampling_vqe.py;"[[""H""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
53046af6-ee19-4c9e-b26d-1723ff1d4238;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qite.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
9520ad46-9b12-4587-be17-08643728c054;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qrte.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
9520ad46-9b12-4587-be17-08643728c054;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.algorithms.time_evolvers.variational.test_var_qrte.py;"[[""RZ"", ""RY"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
7d6d08f5-e3d3-4562-8a33-f591e059611d;Python;qiskit;JoseCarlos458;qiskit;Python_qiskit_JoseCarlos458_qiskit_test.python.transpiler.test_optimize_1q_gates.py;"[[""RY"", ""RY"", ""RY"", ""RY""]]";1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b43dca17-8ba4-4ed7-b266-aba957b1d693;Python;qiskit;aaryanraj25;Quantum_Sphere;Python_qiskit_aaryanraj25_Quantum_Sphere_main.py;"[[""RX"", ""RY"", ""RZ"", ""X"", ""Y"", ""Z"", ""S"", ""H"", ""T""]]";1.0;9.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
8f82223f-766b-4ed6-b71b-53de0a7cbf37;Python;qiskit;2lambda123;qiskit-machine-learning;Python_qiskit_2lambda123_qiskit-machine-learning_test.kernels.test_fidelity_statevector_kernel.py;"[[""RY""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
0441bfae-7e72-4353-9690-59222beb6a88;Python;qiskit;2lambda123;qiskit-machine-learning;Python_qiskit_2lambda123_qiskit-machine-learning_test.circuit.library.test_raw_feature_vector.py;"[[""H""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
34db0d64-a354-489c-80b8-c441922e4f95;Python;qiskit;2lambda123;qiskit-machine-learning;Python_qiskit_2lambda123_qiskit-machine-learning_test.algorithms.regressors.test_neural_network_regressor.py;"[[""RY""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
